step,loss
0,60.67191696166992
1,56.472328186035156
2,53.839839935302734
3,50.72746658325195
4,47.17658233642578
5,45.420413970947266
6,42.22199630737305
7,41.4547233581543
8,38.01229476928711
9,37.2640266418457
10,36.40128707885742
11,34.02737808227539
12,32.15504837036133
13,30.475419998168945
14,29.96693992614746
15,28.43362045288086
16,25.822172164916992
17,26.054964065551758
18,24.766706466674805
19,23.78641128540039
20,23.194387435913086
21,21.12558364868164
22,20.373077392578125
23,19.374710083007812
24,19.012035369873047
25,18.065149307250977
26,17.269794464111328
27,16.017057418823242
28,15.953763961791992
29,15.233783721923828
30,14.656732559204102
31,13.582764625549316
32,13.855267524719238
33,13.360730171203613
34,12.232828140258789
35,11.634906768798828
36,11.03427505493164
37,11.230101585388184
38,10.703792572021484
39,10.032990455627441
40,10.060080528259277
41,9.070993423461914
42,9.032206535339355
43,8.843545913696289
44,8.307788848876953
45,8.008567810058594
46,7.698274612426758
47,7.547880172729492
48,7.321795463562012
49,7.146215915679932
50,6.818511962890625
51,6.492455005645752
52,6.443711280822754
53,6.054944038391113
54,5.767357349395752
55,5.605252265930176
56,5.645458698272705
57,5.378400802612305
58,4.8777570724487305
59,4.723143577575684
60,4.741936683654785
61,4.528666973114014
62,4.419168949127197
63,4.217026710510254
64,4.190093994140625
65,3.9426732063293457
66,3.8923444747924805
67,3.9066050052642822
68,3.5797743797302246
69,3.5003769397735596
70,3.392426013946533
71,3.263977527618408
72,3.186044692993164
73,3.1200757026672363
74,3.0227508544921875
75,2.88083553314209
76,2.815570592880249
77,2.793626308441162
78,2.7097926139831543
79,2.6055712699890137
80,2.5213732719421387
81,2.5196046829223633
82,2.4577670097351074
83,2.4699957370758057
84,2.39589262008667
85,2.3827943801879883
86,2.214332103729248
87,2.200817108154297
88,2.189019203186035
89,2.1673593521118164
90,2.085999011993408
91,2.024653434753418
92,1.9998605251312256
93,1.9667478799819946
94,1.9698065519332886
95,1.9423729181289673
96,1.9354743957519531
97,1.9153072834014893
98,1.9239870309829712
99,1.8957569599151611
100,1.8497554063796997
101,1.8258061408996582
102,1.8415557146072388
103,1.8266432285308838
104,1.7644726037979126
105,1.7526463270187378
106,1.7585093975067139
107,1.7595254182815552
108,1.7617098093032837
109,1.7395365238189697
110,1.7161462306976318
111,1.6965866088867188
112,1.7151308059692383
113,1.6665586233139038
114,1.6733068227767944
115,1.6655350923538208
116,1.6727205514907837
117,1.649360179901123
118,1.632650375366211
119,1.6167843341827393
120,1.6003093719482422
121,1.6024127006530762
122,1.5908045768737793
123,1.5942100286483765
124,1.5955361127853394
125,1.6055504083633423
126,1.5825389623641968
127,1.5971182584762573
128,1.5915310382843018
129,1.5627827644348145
130,1.5695676803588867
131,1.584049940109253
132,1.5399341583251953
133,1.536764144897461
134,1.555043339729309
135,1.5356029272079468
136,1.534074068069458
137,1.5380687713623047
138,1.521660327911377
139,1.4971925020217896
140,1.5067110061645508
141,1.4925925731658936
142,1.4865882396697998
143,1.4898585081100464
144,1.470691204071045
145,1.4628480672836304
146,1.4590966701507568
147,1.4609785079956055
148,1.4353872537612915
149,1.4509302377700806
150,1.4505560398101807
151,1.4405478239059448
152,1.43758225440979
153,1.4471834897994995
154,1.4152919054031372
155,1.4354417324066162
156,1.4074089527130127
157,1.411192536354065
158,1.4063509702682495
159,1.3937264680862427
160,1.3813722133636475
161,1.3935868740081787
162,1.3970584869384766
163,1.3974571228027344
164,1.3682156801223755
165,1.3856536149978638
166,1.3675251007080078
167,1.3553415536880493
168,1.3774234056472778
169,1.3659617900848389
170,1.3633743524551392
171,1.3455108404159546
172,1.3506076335906982
173,1.3558293581008911
174,1.3512482643127441
175,1.3474029302597046
176,1.3490025997161865
177,1.3487602472305298
178,1.335931420326233
179,1.3475451469421387
180,1.3324673175811768
181,1.3310120105743408
182,1.3115479946136475
183,1.3292397260665894
184,1.3154423236846924
185,1.3100601434707642
186,1.3119933605194092
187,1.307450771331787
188,1.309282898902893
189,1.2987017631530762
190,1.298844814300537
191,1.3047934770584106
192,1.2994073629379272
193,1.2891840934753418
194,1.3130416870117188
195,1.2914831638336182
196,1.2917741537094116
197,1.2958873510360718
198,1.2815765142440796
199,1.2937488555908203
200,1.2896078824996948
201,1.2747092247009277
202,1.285005807876587
203,1.2743247747421265
204,1.2711193561553955
205,1.2679678201675415
206,1.2583123445510864
207,1.271707534790039
208,1.2646024227142334
209,1.2617242336273193
210,1.2625374794006348
211,1.2594059705734253
212,1.2543249130249023
213,1.2482056617736816
214,1.252912998199463
215,1.2447102069854736
